class,x1,y1,v1,x2,y2,v2,x3,y3,v3,x4,y4,v4,x5,y5,v5,x6,y6,v6,x7,y7,v7,x8,y8,v8,x9,y9,v9,x10,y10,v10,x11,y11,v11,x12,y12,v12,x13,y13,v13,x14,y14,v14,x15,y15,v15,x16,y16,v16,x17,y17,v17
1.0,0.3035087287425995,0.42019230127334595,0.9139673113822937,0.30072322487831116,0.4147125482559204,0.34404999017715454,0.2980053722858429,0.41646552085876465,0.9206364750862122,0.29611197113990784,0.42020463943481445,0.0572587251663208,0.2840803861618042,0.4253273606300354,0.9646790027618408,0.31289932131767273,0.44517359137535095,0.9980481863021851,0.26317286491394043,0.4641098082065582,0.9974555969238281,0.35718390345573425,0.45138078927993774,0.9923352003097534,0.2550537586212158,0.5120267271995544,0.9939050674438477,0.3984747529029846,0.4491192400455475,0.988716721534729,0.28246599435806274,0.5248677134513855,0.9919997453689575,0.31530052423477173,0.5451334118843079,0.9996147751808167,0.27808934450149536,0.5605659484863281,0.9995779395103455,0.3491395115852356,0.5907915234565735,0.9981436729431152,0.27444934844970703,0.6285291910171509,0.9985180497169495,0.36419162154197693,0.6430189609527588,0.9884147644042969,0.2570074796676636,0.6950654983520508,0.9885283708572388
1.0,0.30846959352493286,0.4142889082431793,0.9456840753555298,0.3060114085674286,0.40869009494781494,0.42180490493774414,0.3025379478931427,0.41045475006103516,0.9520631432533264,0.3017752170562744,0.41414475440979004,0.04953929781913757,0.2875311076641083,0.41943567991256714,0.9723981022834778,0.3164646625518799,0.44093436002731323,0.9981099367141724,0.2690744400024414,0.46022945642471313,0.9979584813117981,0.36017906665802,0.4457756578922272,0.9919606447219849,0.2625392973423004,0.5085469484329224,0.9953994750976562,0.4007609188556671,0.44268733263015747,0.9893035888671875,0.2931840419769287,0.5172104239463806,0.9942756295204163,0.3190493881702423,0.5409238934516907,0.9996137619018555,0.2838335335254669,0.5562717318534851,0.9996185898780823,0.35010838508605957,0.5873185992240906,0.9982988834381104,0.2791193425655365,0.6248762607574463,0.9988148212432861,0.3623420298099518,0.6416944265365601,0.9893955588340759,0.261796772480011,0.6958513259887695,0.9905070066452026
1.0,0.4146558344364166,0.44006359577178955,0.37190163135528564,0.41705700755119324,0.43490052223205566,0.36958107352256775,0.4177766740322113,0.4366121292114258,0.047219812870025635,0.4230836033821106,0.43932193517684937,0.9595986604690552,0.44028520584106445,0.44009077548980713,0.16428112983703613,0.4076595902442932,0.472643107175827,0.9950687885284424,0.4558553993701935,0.46506452560424805,0.9936882853507996,0.380007803440094,0.4723614752292633,0.9478681683540344,0.46958255767822266,0.4628951847553253,0.9179816246032715,0.3829772174358368,0.4580569267272949,0.7921033501625061,0.4478733539581299,0.4474383592605591,0.7324636578559875,0.41216787695884705,0.5681500434875488,0.9975049495697021,0.44416090846061707,0.5606356859207153,0.9973788261413574,0.3924095630645752,0.6127302646636963,0.9915940165519714,0.454266756772995,0.5810526013374329,0.9916592836380005,0.4073224365711212,0.6705094575881958,0.9645354747772217,0.47544217109680176,0.6390944719314575,0.9691905975341797
1.0,0.30917394161224365,0.40989476442337036,0.9098175764083862,0.307212769985199,0.40385109186172485,0.3671146631240845,0.302970290184021,0.406578928232193,0.9211194515228271,0.30387750267982483,0.40894007682800293,0.05610865354537964,0.28894129395484924,0.416242778301239,0.9584618806838989,0.3191509246826172,0.43449869751930237,0.9968738555908203,0.2720346450805664,0.456972599029541,0.9974594712257385,0.36414027214050293,0.4351990818977356,0.9870946407318115,0.2654460072517395,0.5073214173316956,0.9948802590370178,0.4092750549316406,0.42545825242996216,0.9814075827598572,0.29975929856300354,0.5087036490440369,0.9924922585487366,0.3213922679424286,0.5331558585166931,0.9994798302650452,0.28673359751701355,0.5476523041725159,0.9995326399803162,0.3519817292690277,0.5894752740859985,0.9970748424530029,0.28488102555274963,0.6196200251579285,0.9981893301010132,0.3636683225631714,0.640529453754425,0.9792453050613403,0.26483631134033203,0.6777114868164062,0.9839870929718018
1.0,0.41446977853775024,0.4337179660797119,0.7689244747161865,0.4189470112323761,0.42877036333084106,0.7214152812957764,0.41893884539604187,0.43057548999786377,0.15239855647087097,0.4279831349849701,0.4358680844306946,0.9685521125793457,0.44009992480278015,0.4364834427833557,0.18914759159088135,0.40887707471847534,0.46925634145736694,0.9971407651901245,0.4552747905254364,0.46345704793930054,0.9976596236228943,0.37644416093826294,0.47334185242652893,0.9797887802124023,0.47850126028060913,0.4627660810947418,0.9770285487174988,0.37232276797294617,0.4599924683570862,0.9498562812805176,0.4562327265739441,0.44414180517196655,0.9383581280708313,0.41934192180633545,0.5659279227256775,0.9988530874252319,0.44969725608825684,0.5600502490997314,0.9989352822303772,0.39614537358283997,0.6083274483680725,0.9970130920410156,0.46065324544906616,0.5705728530883789,0.9969296455383301,0.4074966609477997,0.6686260104179382,0.9834959506988525,0.485695481300354,0.6324440836906433,0.9860043525695801
1.0,0.3106498718261719,0.4049568772315979,0.911152184009552,0.3079626262187958,0.3993964195251465,0.290818452835083,0.3056500256061554,0.4010002017021179,0.9192033410072327,0.30359750986099243,0.4049205183982849,0.039083510637283325,0.2925202250480652,0.40952348709106445,0.9649590253829956,0.321697860956192,0.4287598133087158,0.9977545738220215,0.2738665044307709,0.4528873860836029,0.9977425336837769,0.36285391449928284,0.4220588207244873,0.9909110069274902,0.2690627872943878,0.5018047094345093,0.9948668479919434,0.40546226501464844,0.40691637992858887,0.9888671636581421,0.3020305633544922,0.5020418167114258,0.9937090873718262,0.32590997219085693,0.5279260873794556,0.9996852874755859,0.28975534439086914,0.5414848923683167,0.9996882081031799,0.3540194034576416,0.5871208906173706,0.998516321182251,0.2878662645816803,0.6088237762451172,0.9988794922828674,0.36404770612716675,0.642107367515564,0.9887431859970093,0.26594895124435425,0.6586360931396484,0.9901226758956909
1.0,0.309026300907135,0.4031941294670105,0.8666756749153137,0.30677685141563416,0.39701738953590393,0.2668536901473999,0.3030347526073456,0.39997392892837524,0.8800708055496216,0.30266711115837097,0.4015945792198181,0.054403066635131836,0.28916797041893005,0.409464955329895,0.9532070159912109,0.31709009408950806,0.4229344427585602,0.9968018531799316,0.27329254150390625,0.4526435434818268,0.9978623390197754,0.35586151480674744,0.42041122913360596,0.9841433763504028,0.26527175307273865,0.5039863586425781,0.9943686127662659,0.3913554847240448,0.40447020530700684,0.9732114672660828,0.3034907877445221,0.49832990765571594,0.9897751808166504,0.3259645700454712,0.5237571001052856,0.9995704889297485,0.29222291707992554,0.5388537049293518,0.9996441602706909,0.352643221616745,0.5784038305282593,0.9980419874191284,0.2957187592983246,0.6121614575386047,0.9986879825592041,0.361919105052948,0.6387800574302673,0.9849283695220947,0.269722044467926,0.6354906558990479,0.9878898859024048
1.0,0.4180714190006256,0.43117910623550415,0.9007342457771301,0.4230119585990906,0.42650312185287476,0.8928271532058716,0.42205047607421875,0.42740339040756226,0.2586333155632019,0.4353196918964386,0.4327051043510437,0.9694528579711914,0.4410972595214844,0.4311044216156006,0.10921773314476013,0.41669896245002747,0.4631379544734955,0.9964720010757446,0.45742902159690857,0.4579487442970276,0.9945144653320312,0.381095290184021,0.47005659341812134,0.9832607507705688,0.48103803396224976,0.46045970916748047,0.9498788118362427,0.36322903633117676,0.45942726731300354,0.972293496131897,0.4578261077404022,0.4378001093864441,0.9290356636047363,0.4303964078426361,0.559784471988678,0.9980921149253845,0.45636793971061707,0.556122899055481,0.997501015663147,0.40945401787757874,0.6049646139144897,0.9951926469802856,0.4679248034954071,0.57939213514328,0.9927355051040649,0.4121081233024597,0.6662670373916626,0.9737365245819092,0.49487775564193726,0.6387687921524048,0.9694696068763733
1.0,0.3069232702255249,0.4014608860015869,0.8630976676940918,0.304745078086853,0.39498257637023926,0.25941920280456543,0.30093464255332947,0.39787065982818604,0.8726545572280884,0.30068239569664,0.39906635880470276,0.0524047315120697,0.2867355942726135,0.4068736433982849,0.9481359720230103,0.3135221004486084,0.423076331615448,0.9966750144958496,0.27204176783561707,0.45131567120552063,0.9977632761001587,0.3464955687522888,0.42656660079956055,0.9850320816040039,0.26462844014167786,0.503052294254303,0.9944450259208679,0.3722671568393707,0.4165650010108948,0.9761799573898315,0.3011867105960846,0.49913039803504944,0.9903993606567383,0.3262649178504944,0.5222936868667603,0.9995790123939514,0.2937620282173157,0.5366573333740234,0.9996479749679565,0.3544445037841797,0.5776814222335815,0.9981671571731567,0.2978031039237976,0.6074383854866028,0.9987362623214722,0.36332982778549194,0.63694828748703,0.9857711791992188,0.2705215513706207,0.6339155435562134,0.9883835315704346
1.0,0.43583157658576965,0.41638413071632385,0.7268300652503967,0.44000422954559326,0.41165369749069214,0.6997556686401367,0.43962907791137695,0.41216176748275757,0.14451956748962402,0.44773682951927185,0.4186686873435974,0.9509561061859131,0.4609750509262085,0.4161258935928345,0.21714752912521362,0.43474769592285156,0.44902145862579346,0.9976463317871094,0.47550198435783386,0.4466956555843353,0.9917188882827759,0.39476820826530457,0.4665359854698181,0.9904851913452148,0.4954166114330292,0.4694107472896576,0.9017951488494873,0.3627508580684662,0.45163679122924805,0.9735084176063538,0.48186060786247253,0.4456709921360016,0.8196784257888794,0.4511093199253082,0.5442342162132263,0.9986748099327087,0.478880375623703,0.5399522185325623,0.9971259832382202,0.4184892475605011,0.590594470500946,0.9977630376815796,0.4817535877227783,0.5650722980499268,0.9933137893676758,0.41867595911026,0.6571817994117737,0.9889218807220459,0.506546139717102,0.6227832436561584,0.9781050682067871
