class,a1,v1,a2,v2,a3,v3,a4,v4,a5,v5,a6,v6,a7,v7,a8,v8
1.0,165.80413461140793,0.6596272587776184,5.71857110894467,0.8434258103370667,172.0893509848636,0.887411892414093,108.40408706494809,0.5635349154472351,152.78743993143246,0.9976384043693542,164.08861359154875,0.9866540431976318,178.19280641940995,0.9946948885917664,145.8630950055565,0.9851886630058289
1.0,150.76203132795078,0.6974689960479736,63.87001439359192,0.9907243251800537,113.66382419586324,0.8918800950050354,161.4686606011344,0.9658187031745911,114.79004756241488,0.9965357780456543,122.23283628184808,0.9980828762054443,125.03229838704472,0.9950017333030701,147.86422364463013,0.9964084029197693
1.0,151.63187108058278,0.6609637141227722,80.10800298962155,0.9853872656822205,99.19725144664926,0.8256285786628723,146.79044244637188,0.9367185235023499,117.60561490540312,0.9950880408287048,123.65939326919866,0.9974060654640198,121.06786743935938,0.9937031865119934,143.5966276246072,0.9952853322029114
1.0,178.3482855844144,0.6561184525489807,16.77673769781073,0.8583795428276062,173.13559629957868,0.8636131286621094,109.60437533968918,0.5904359817504883,151.7062264208047,0.99543696641922,165.54063172904324,0.9830229878425598,162.8584329101092,0.990008533000946,159.19483737159155,0.9775646328926086
1.0,153.14689905261054,0.6922862529754639,91.13267444776339,0.9870131015777588,100.59296238251483,0.794182300567627,155.50719973855485,0.9505102634429932,117.36860442519767,0.9945127367973328,124.9789763204482,0.9977121353149414,124.10791709333691,0.9956124424934387,144.39652750261757,0.9974202513694763
1.0,169.06926171417714,0.6626399159431458,15.523659950163566,0.8429506421089172,173.80938732610747,0.91682368516922,115.6359941799846,0.5660606026649475,172.58401151018313,0.9980206489562988,164.26440618260645,0.9866266846656799,172.63086642792712,0.9959767460823059,161.2032181248038,0.9863080978393555
1.0,147.33436651955117,0.5768076777458191,100.78142111654805,0.9940407276153564,109.57829599750175,0.6277156472206116,165.5266529780929,0.9827541708946228,128.7484140983595,0.9809441566467285,130.02793449866377,0.997532844543457,128.35336181425936,0.9825806021690369,144.08218449686433,0.9957151412963867
1.0,126.14375089923186,0.49912703037261963,94.67084962832917,0.9914031624794006,92.94874862422932,0.48651114106178284,163.2406329475932,0.9658021330833435,134.2757094734518,0.9759462475776672,133.55323530292762,0.997281014919281,132.77744649892625,0.9772022366523743,142.64131799925522,0.9949004054069519
1.0,96.83941181764132,0.6635692119598389,7.099990667146397,0.9349527359008789,149.3545978934939,0.8879944682121277,86.75239920746348,0.7272437214851379,141.3486419186051,0.9974160194396973,173.00502980531553,0.9947261810302734,145.5690654774974,0.9954116940498352,176.7318225094917,0.9919257164001465
1.0,123.64766831486202,0.595914900302887,5.801820801474873,0.7813413739204407,160.82330656329074,0.6577277779579163,101.60656464470259,0.46754762530326843,104.70746958516905,0.9941357970237732,172.27976614202115,0.9870217442512512,116.51189612573745,0.994459331035614,177.95271011765837,0.9897245764732361
1.0,110.61236601198493,0.6364360451698303,11.92519814489739,0.7939891219139099,60.27064471604717,0.7579084038734436,96.32353990835874,0.4938677251338959,69.3179988511086,0.9912263751029968,148.14755725815724,0.9766716957092285,80.17968369216061,0.9830203056335449,160.3544513107215,0.9627159237861633
